config_tag,classifier,fold_id,repeat,fold,outer_seed,best_ell,best_k,best_gamma,best_C,inner_best_val,n_test,n_test_control,n_test_adhd,n_train,n_train_control,n_train_adhd,tp,tn,fp,fn,accuracy,balanced_accuracy,sensitivity,specificity,precision,recall,f1,auc_roc,mcc,best_T,best_rho,n_test_composition,n_test_adhd_composition,n_test_control_composition,class_balance_adhd,duration_mean,duration_std,duration_min,duration_max,duration_range,duration_mean_adhd,duration_mean_ctrl,duration_gap_adhd_minus_ctrl
N5G5,PPK-KNN,r1f4,0,3,0,,3.0,,,0.823529411764706,24,12,12,97,48,49,8,6,6,4,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6458333333333333,0.1690308509457033,5.0,0.55,24,12,12,0.5,139.97783333333334,42.722653941405625,76.742,262.266,185.524,158.27666666666667,121.67900000000002,36.597666666666655
N5G5,PPK-KNN,r1f5,0,4,0,,5.0,,,0.8143382352941176,24,12,12,97,48,49,11,7,5,1,0.75,0.75,0.9166666666666666,0.5833333333333334,0.6875,0.9166666666666666,0.7857142857142857,0.8541666666666666,0.5303300858899107,2.0,0.1,24,12,12,0.5,141.32458333333332,54.51068565680827,81.852,304.922,223.07000000000002,166.25716666666668,116.392,49.86516666666668
N5G5,PPK-KNN,r2f1,1,0,1,,5.0,,,0.78125,25,12,13,96,48,48,12,6,6,1,0.72,0.7115384615384616,0.9230769230769232,0.5,0.6666666666666666,0.9230769230769232,0.7741935483870968,0.7532051282051282,0.4707565417620042,3.0,0.55,25,13,12,0.52,124.92932,54.5458432450173,72.547,337.906,265.35900000000004,135.27638461538461,113.71999999999998,21.55638461538463
N5G5,PPK-KNN,r2f2,1,1,1,,7.0,,,0.7506127450980392,24,12,12,97,48,49,8,6,6,4,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.7083333333333334,0.1690308509457033,15.0,0.55,24,12,12,0.5,145.37083333333334,38.12269416167918,62.367,219.375,157.008,154.39658333333335,136.34508333333335,18.051500000000004
N5G5,PPK-KNN,r2f3,1,2,1,,1.0,,,0.7941176470588235,24,12,12,97,48,49,10,7,5,2,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.7083333333333334,0.4303314829119352,5.0,0.4,24,12,12,0.5,146.8315,54.47872162437448,81.852,304.922,223.07000000000002,159.26891666666668,134.39408333333336,24.874833333333328
N5G5,PPK-KNN,r2f4,1,3,1,,3.0,,,0.7751225490196078,24,12,12,97,48,49,9,10,2,3,0.7916666666666666,0.7916666666666667,0.75,0.8333333333333334,0.8181818181818182,0.75,0.782608695652174,0.8194444444444444,0.5853694070049635,5.0,0.25,24,12,12,0.5,154.294625,56.42873842814839,84.875,276.0,191.125,187.42958333333334,121.15966666666668,66.26991666666666
N5G5,PPK-KNN,r2f5,1,4,1,,3.0,,,0.6991421568627452,24,12,12,97,48,49,9,8,4,3,0.7083333333333334,0.7083333333333333,0.75,0.6666666666666666,0.6923076923076923,0.75,0.72,0.7395833333333334,0.4181210050035454,3.0,0.25,24,12,12,0.5,128.57129166666667,29.750063230446756,76.969,189.008,112.03900000000002,138.20775,118.93483333333332,19.27291666666669
N5G5,PPK-KNN,r3f1,2,0,2,,9.0,,,0.7708333333333334,25,12,13,96,48,48,12,6,6,1,0.72,0.7115384615384616,0.9230769230769232,0.5,0.6666666666666666,0.9230769230769232,0.7741935483870968,0.858974358974359,0.4707565417620042,1.0,0.25,25,13,12,0.52,148.91500000000002,53.16893227487271,62.367,304.922,242.55500000000004,160.75407692307692,136.08933333333331,24.66474358974361
N5G5,PPK-KNN,r3f2,2,1,2,,7.0,,,0.8026960784313726,24,12,12,97,48,49,9,9,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8333333333333334,0.5,15.0,0.55,24,12,12,0.5,138.69958333333332,55.48505024184965,81.852,337.906,256.054,155.9655,121.43366666666668,34.53183333333331
N5G5,PPK-KNN,r3f3,2,2,2,,5.0,,,0.8131127450980392,24,12,12,97,48,49,8,7,5,4,0.625,0.625,0.6666666666666666,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.64,0.7569444444444444,0.2508726030021272,1.0,0.1,24,12,12,0.5,136.72629166666667,36.05145767598595,84.93,236.508,151.578,144.09966666666668,129.3529166666667,14.746749999999992
N5G5,PPK-KNN,r3f4,2,3,2,,5.0,,,0.8045343137254902,24,12,12,97,48,49,11,8,4,1,0.7916666666666666,0.7916666666666666,0.9166666666666666,0.6666666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.7881944444444444,0.6024640760767094,5.0,0.4,24,12,12,0.5,140.98575,44.12828991873778,77.297,262.266,184.96900000000002,162.97600000000003,118.99549999999999,43.980500000000035
N5G5,PPK-KNN,r3f5,2,4,2,,5.0,,,0.7947303921568628,24,12,12,97,48,49,9,10,2,3,0.7916666666666666,0.7916666666666667,0.75,0.8333333333333334,0.8181818181818182,0.75,0.782608695652174,0.7361111111111112,0.5853694070049635,3.0,0.4,24,12,12,0.5,133.67154166666668,53.411099081825895,72.547,276.0,203.453,148.66083333333333,118.68225,29.978583333333333
N5G5,PPK-KNN,r4f1,3,0,3,,5.0,,,0.8125,25,12,13,96,48,48,11,6,6,2,0.68,0.6730769230769231,0.8461538461538461,0.5,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.7756410256410257,0.3707336495572356,7.0,0.55,25,13,12,0.52,149.061,58.00218394523319,76.969,304.922,227.95300000000003,164.20976923076927,132.6498333333333,31.559935897435963
N5G5,PPK-KNN,r4f2,3,1,3,,5.0,,,0.7959558823529411,24,12,12,97,48,49,7,8,4,5,0.625,0.625,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.5902777777777778,0.2508726030021272,15.0,0.4,24,12,12,0.5,135.3835,42.05152569635619,72.547,267.117,194.57000000000002,142.1256666666667,128.64133333333334,13.484333333333353
N5G5,PPK-KNN,r4f3,3,2,3,,9.0,,,0.7714460784313726,24,12,12,97,48,49,10,10,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9375,0.6666666666666666,7.0,0.55,24,12,12,0.5,145.55833333333334,60.74179649149747,76.742,337.906,261.164,166.7065,124.41016666666667,42.29633333333334
N5G5,PPK-KNN,r4f4,3,3,3,,7.0,,,0.7316176470588235,24,12,12,97,48,49,9,10,2,3,0.7916666666666666,0.7916666666666667,0.75,0.8333333333333334,0.8181818181818182,0.75,0.782608695652174,0.8055555555555555,0.5853694070049635,5.0,0.4,24,12,12,0.5,134.65983333333335,41.52112954363971,62.367,219.375,157.008,153.57741666666666,115.74225,37.835166666666666
N5G5,PPK-KNN,r4f5,3,4,3,,1.0,,,0.7928921568627452,24,12,12,97,48,49,8,10,2,4,0.75,0.75,0.6666666666666666,0.8333333333333334,0.8,0.6666666666666666,0.7272727272727273,0.75,0.50709255283711,15.0,0.55,24,12,12,0.5,134.32941666666667,37.0254124104873,77.297,228.258,150.961,145.54874999999998,123.11008333333332,22.438666666666663
N5G5,PPK-KNN,r5f1,4,0,4,,3.0,,,0.71875,25,12,13,96,48,48,10,9,3,3,0.76,0.7596153846153846,0.7692307692307693,0.75,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8012820512820513,0.5192307692307693,5.0,0.4,25,13,12,0.52,145.00536,46.08891100170771,62.367,262.266,199.89900000000003,159.34561538461537,129.47008333333335,29.875532051282022
N5G5,PPK-KNN,r5f2,4,1,4,,5.0,,,0.7720588235294118,24,12,12,97,48,49,6,12,0,6,0.75,0.75,0.5,1.0,1.0,0.5,0.6666666666666666,0.861111111111111,0.5773502691896257,7.0,0.4,24,12,12,0.5,138.82679166666665,51.680408990994344,81.852,337.906,256.054,149.49091666666666,128.16266666666667,21.328249999999997
N5G5,PPK-KNN,r5f3,4,2,4,,5.0,,,0.7205882352941176,24,12,12,97,48,49,7,10,2,5,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.8333333333333334,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.7743055555555556,0.4303314829119352,3.0,0.25,24,12,12,0.5,135.7305,51.740023658420505,77.297,276.0,198.703,151.63016666666667,119.83083333333333,31.799333333333337
N5G5,PPK-KNN,r5f4,4,3,4,,9.0,,,0.8125,24,12,12,97,48,49,11,5,7,1,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.75,0.3849001794597505,5.0,0.55,24,12,12,0.5,138.10058333333333,43.55544643616482,76.742,267.117,190.375,161.35799999999998,114.84316666666668,46.5148333333333
N5G5,PPK-KNN,r5f5,4,4,4,,7.0,,,0.7640931372549019,24,12,12,97,48,49,11,5,7,1,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.7083333333333334,0.3849001794597505,2.0,0.25,24,12,12,0.5,141.49783333333332,52.48833613427776,72.547,304.922,232.37500000000003,150.74875,132.24691666666666,18.501833333333337
N3G3,PPK-SVM,r1f1,0,0,0,,,,0.01,0.7291666666666666,25,12,13,96,48,48,9,7,5,4,0.64,0.6378205128205128,0.6923076923076923,0.5833333333333334,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.25,0.2774251285747237,3.0,0.7,25,13,12,0.52,139.05904,55.1402558704316,81.656,337.906,256.25,153.25053846153847,123.68491666666667,29.565621794871802
N3G3,PPK-SVM,r1f2,0,1,0,,,,10.0,0.7928921568627452,24,12,12,97,48,49,7,8,4,5,0.625,0.625,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.7708333333333334,0.2508726030021272,3.0,0.4,24,12,12,0.5,143.67525,56.15350360763827,62.367,276.0,213.633,156.019,131.3315,24.6875
N3G3,PPK-SVM,r1f3,0,2,0,,,,10.0,0.7009803921568628,24,12,12,97,48,49,9,10,2,3,0.7916666666666666,0.7916666666666667,0.75,0.8333333333333334,0.8181818181818182,0.75,0.782608695652174,0.8055555555555556,0.5853694070049635,10.0,0.85,24,12,12,0.5,135.37212499999998,33.2956763250158,84.875,212.164,127.28899999999999,139.278,131.46625,7.811749999999989
N3G3,PPK-SVM,r1f4,0,3,0,,,,10.0,0.7843137254901961,24,12,12,97,48,49,10,7,5,2,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.7569444444444444,0.4303314829119352,5.0,0.55,24,12,12,0.5,139.97783333333334,42.722653941405625,76.742,262.266,185.524,158.27666666666667,121.67900000000002,36.597666666666655
N3G3,PPK-SVM,r1f5,0,4,0,,,,1.0,0.7303921568627452,24,12,12,97,48,49,11,7,5,1,0.75,0.75,0.9166666666666666,0.5833333333333334,0.6875,0.9166666666666666,0.7857142857142857,0.875,0.5303300858899107,2.0,0.4,24,12,12,0.5,141.32458333333332,54.51068565680827,81.852,304.922,223.07000000000002,166.25716666666668,116.392,49.86516666666668
N3G3,PPK-SVM,r2f1,1,0,1,,,,10.0,0.7916666666666666,25,12,13,96,48,48,8,6,6,5,0.56,0.5576923076923077,0.6153846153846154,0.5,0.5714285714285714,0.6153846153846154,0.5925925925925926,0.6153846153846154,0.1161314491708145,10.0,0.85,25,13,12,0.52,124.92932,54.5458432450173,72.547,337.906,265.35900000000004,135.27638461538461,113.71999999999998,21.55638461538463
N3G3,PPK-SVM,r2f2,1,1,1,,,,1.0,0.7622549019607843,24,12,12,97,48,49,8,5,7,4,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.4166666666666667,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.6979166666666666,0.086066296582387,5.0,0.85,24,12,12,0.5,145.37083333333334,38.12269416167918,62.367,219.375,157.008,154.39658333333335,136.34508333333335,18.051500000000004
N3G3,PPK-SVM,r2f3,1,2,1,,,,10.0,0.7242647058823529,24,12,12,97,48,49,12,9,3,0,0.875,0.875,1.0,0.75,0.8,1.0,0.8888888888888888,0.9027777777777778,0.7745966692414834,1.0,0.85,24,12,12,0.5,146.8315,54.47872162437448,81.852,304.922,223.07000000000002,159.26891666666668,134.39408333333336,24.874833333333328
N3G3,PPK-SVM,r2f4,1,3,1,,,,100.0,0.7340686274509803,24,12,12,97,48,49,7,10,2,5,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.8333333333333334,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8055555555555556,0.4303314829119352,5.0,0.85,24,12,12,0.5,154.294625,56.42873842814839,84.875,276.0,191.125,187.42958333333334,121.15966666666668,66.26991666666666
N3G3,PPK-SVM,r2f5,1,4,1,,,,10.0,0.6997549019607843,24,12,12,97,48,49,9,9,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8333333333333333,0.5,7.0,0.85,24,12,12,0.5,128.57129166666667,29.750063230446756,76.969,189.008,112.03900000000002,138.20775,118.93483333333332,19.27291666666669
N3G3,PPK-SVM,r3f1,2,0,2,,,,1.0,0.71875,25,12,13,96,48,48,13,8,4,0,0.84,0.8333333333333333,1.0,0.6666666666666666,0.7647058823529411,1.0,0.8666666666666667,0.9166666666666669,0.7140055472954167,3.0,0.4,25,13,12,0.52,148.91500000000002,53.16893227487271,62.367,304.922,242.55500000000004,160.75407692307692,136.08933333333331,24.66474358974361
N3G3,PPK-SVM,r3f2,2,1,2,,,,10.0,0.7303921568627452,24,12,12,97,48,49,10,9,3,2,0.7916666666666666,0.7916666666666667,0.8333333333333334,0.75,0.7692307692307693,0.8333333333333334,0.8,0.7847222222222223,0.5853694070049635,1.0,0.25,24,12,12,0.5,138.69958333333332,55.48505024184965,81.852,337.906,256.054,155.9655,121.43366666666668,34.53183333333331
N3G3,PPK-SVM,r3f3,2,2,2,,,,10.0,0.7953431372549019,24,12,12,97,48,49,7,9,3,5,0.6666666666666666,0.6666666666666667,0.5833333333333334,0.75,0.7,0.5833333333333334,0.6363636363636364,0.7777777777777778,0.3380617018914066,15.0,0.55,24,12,12,0.5,136.72629166666667,36.05145767598595,84.93,236.508,151.578,144.09966666666668,129.3529166666667,14.746749999999992
N3G3,PPK-SVM,r3f4,2,3,2,,,,1.0,0.7714460784313726,24,12,12,97,48,49,11,6,6,1,0.7083333333333334,0.7083333333333333,0.9166666666666666,0.5,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.8055555555555556,0.4583492485141056,3.0,0.7,24,12,12,0.5,140.98575,44.12828991873778,77.297,262.266,184.96900000000002,162.97600000000003,118.99549999999999,43.980500000000035
N3G3,PPK-SVM,r3f5,2,4,2,,,,1.0,0.7830882352941176,24,12,12,97,48,49,6,7,5,6,0.5416666666666666,0.5416666666666667,0.5,0.5833333333333334,0.5454545454545454,0.5,0.5217391304347826,0.6736111111111112,0.083624201000709,1.0,0.25,24,12,12,0.5,133.67154166666668,53.411099081825895,72.547,276.0,203.453,148.66083333333333,118.68225,29.978583333333333
N3G3,PPK-SVM,r4f1,3,0,3,,,,10.0,0.8229166666666666,25,12,13,96,48,48,10,6,6,3,0.64,0.6346153846153846,0.7692307692307693,0.5,0.625,0.7692307692307693,0.6896551724137931,0.8141025641025641,0.2802242691589025,5.0,0.55,25,13,12,0.52,149.061,58.00218394523319,76.969,304.922,227.95300000000003,164.20976923076927,132.6498333333333,31.559935897435963
N3G3,PPK-SVM,r4f2,3,1,3,,,,10.0,0.7935049019607843,24,12,12,97,48,49,11,5,7,1,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.7430555555555556,0.3849001794597505,5.0,0.55,24,12,12,0.5,135.3835,42.05152569635619,72.547,267.117,194.57000000000002,142.1256666666667,128.64133333333334,13.484333333333353
N3G3,PPK-SVM,r4f3,3,2,3,,,,1.0,0.7291666666666666,24,12,12,97,48,49,9,8,4,3,0.7083333333333334,0.7083333333333333,0.75,0.6666666666666666,0.6923076923076923,0.75,0.72,0.8055555555555556,0.4181210050035454,1.0,0.25,24,12,12,0.5,145.55833333333334,60.74179649149747,76.742,337.906,261.164,166.7065,124.41016666666667,42.29633333333334
N3G3,PPK-SVM,r4f4,3,3,3,,,,10.0,0.7941176470588235,24,12,12,97,48,49,9,9,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6944444444444444,0.5,1.0,0.1,24,12,12,0.5,134.65983333333335,41.52112954363971,62.367,219.375,157.008,153.57741666666666,115.74225,37.835166666666666
N3G3,PPK-SVM,r4f5,3,4,3,,,,1.0,0.7518382352941176,24,12,12,97,48,49,9,7,5,3,0.6666666666666666,0.6666666666666667,0.75,0.5833333333333334,0.6428571428571429,0.75,0.6923076923076923,0.7013888888888888,0.3380617018914066,15.0,0.7,24,12,12,0.5,134.32941666666667,37.0254124104873,77.297,228.258,150.961,145.54874999999998,123.11008333333332,22.438666666666663
N3G3,PPK-SVM,r5f1,4,0,4,,,,100.0,0.71875,25,12,13,96,48,48,8,8,4,5,0.64,0.641025641025641,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.6153846153846154,0.64,0.7115384615384616,0.282051282051282,1.0,0.4,25,13,12,0.52,145.00536,46.08891100170771,62.367,262.266,199.89900000000003,159.34561538461537,129.47008333333335,29.875532051282022
N3G3,PPK-SVM,r5f2,4,1,4,,,,10.0,0.7310049019607843,24,12,12,97,48,49,12,10,2,0,0.9166666666666666,0.9166666666666669,1.0,0.8333333333333334,0.8571428571428571,1.0,0.9230769230769232,0.9375,0.8451542547285166,1.0,0.55,24,12,12,0.5,138.82679166666665,51.680408990994344,81.852,337.906,256.054,149.49091666666666,128.16266666666667,21.328249999999997
N3G3,PPK-SVM,r5f3,4,2,4,,,,1.0,0.6482843137254902,24,12,12,97,48,49,9,11,1,3,0.8333333333333334,0.8333333333333333,0.75,0.9166666666666666,0.9,0.75,0.8181818181818182,0.9513888888888888,0.6761234037828132,5.0,0.4,24,12,12,0.5,135.7305,51.740023658420505,77.297,276.0,198.703,151.63016666666667,119.83083333333333,31.799333333333337
N3G3,PPK-SVM,r5f4,4,3,4,,,,100.0,0.7941176470588235,24,12,12,97,48,49,8,5,7,4,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.4166666666666667,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.6388888888888888,0.086066296582387,2.0,0.25,24,12,12,0.5,138.10058333333333,43.55544643616482,76.742,267.117,190.375,161.35799999999998,114.84316666666668,46.5148333333333
N3G3,PPK-SVM,r5f5,4,4,4,,,,10.0,0.7622549019607843,24,12,12,97,48,49,12,7,5,0,0.7916666666666666,0.7916666666666667,1.0,0.5833333333333334,0.7058823529411765,1.0,0.8275862068965517,0.7916666666666666,0.641688947919748,2.0,0.55,24,12,12,0.5,141.49783333333332,52.48833613427776,72.547,304.922,232.37500000000003,150.74875,132.24691666666666,18.501833333333337
N4G4,PPK-SVM,r1f1,0,0,0,,,,1.0,0.7604166666666666,25,12,13,96,48,48,11,5,7,2,0.64,0.6314102564102564,0.8461538461538461,0.4166666666666667,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.8012820512820513,0.2924396698824572,5.0,0.25,25,13,12,0.52,139.05904,55.1402558704316,81.656,337.906,256.25,153.25053846153847,123.68491666666667,29.565621794871802
N4G4,PPK-SVM,r1f2,0,1,0,,,,10.0,0.7628676470588235,24,12,12,97,48,49,10,8,4,2,0.75,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.7916666666666666,0.50709255283711,15.0,0.4,24,12,12,0.5,143.67525,56.15350360763827,62.367,276.0,213.633,156.019,131.3315,24.6875
N4G4,PPK-SVM,r1f3,0,2,0,,,,1.0,0.7303921568627452,24,12,12,97,48,49,10,10,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9305555555555556,0.6666666666666666,3.0,0.4,24,12,12,0.5,135.37212499999998,33.2956763250158,84.875,212.164,127.28899999999999,139.278,131.46625,7.811749999999989
N4G4,PPK-SVM,r1f4,0,3,0,,,,1.0,0.7745098039215685,24,12,12,97,48,49,10,7,5,2,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.6319444444444444,0.4303314829119352,10.0,0.85,24,12,12,0.5,139.97783333333334,42.722653941405625,76.742,262.266,185.524,158.27666666666667,121.67900000000002,36.597666666666655
N4G4,PPK-SVM,r1f5,0,4,0,,,,1.0,0.7303921568627452,24,12,12,97,48,49,10,7,5,2,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.8541666666666666,0.4303314829119352,2.0,0.55,24,12,12,0.5,141.32458333333332,54.51068565680827,81.852,304.922,223.07000000000002,166.25716666666668,116.392,49.86516666666668
N4G4,PPK-SVM,r2f1,1,0,1,,,,10.0,0.7916666666666666,25,12,13,96,48,48,8,6,6,5,0.56,0.5576923076923077,0.6153846153846154,0.5,0.5714285714285714,0.6153846153846154,0.5925925925925926,0.6217948717948718,0.1161314491708145,3.0,0.25,25,13,12,0.52,124.92932,54.5458432450173,72.547,337.906,265.35900000000004,135.27638461538461,113.71999999999998,21.55638461538463
N4G4,PPK-SVM,r2f2,1,1,1,,,,10.0,0.7628676470588235,24,12,12,97,48,49,10,7,5,2,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.6458333333333334,0.4303314829119352,7.0,0.7,24,12,12,0.5,145.37083333333334,38.12269416167918,62.367,219.375,157.008,154.39658333333335,136.34508333333335,18.051500000000004
N4G4,PPK-SVM,r2f3,1,2,1,,,,10.0,0.7316176470588235,24,12,12,97,48,49,11,10,2,1,0.875,0.875,0.9166666666666666,0.8333333333333334,0.8461538461538461,0.9166666666666666,0.88,0.8749999999999999,0.7526178090063816,15.0,0.55,24,12,12,0.5,146.8315,54.47872162437448,81.852,304.922,223.07000000000002,159.26891666666668,134.39408333333336,24.874833333333328
N4G4,PPK-SVM,r2f4,1,3,1,,,,10.0,0.7518382352941176,24,12,12,97,48,49,8,10,2,4,0.75,0.75,0.6666666666666666,0.8333333333333334,0.8,0.6666666666666666,0.7272727272727273,0.8263888888888888,0.50709255283711,15.0,0.7,24,12,12,0.5,154.294625,56.42873842814839,84.875,276.0,191.125,187.42958333333334,121.15966666666668,66.26991666666666
N4G4,PPK-SVM,r2f5,1,4,1,,,,10.0,0.7310049019607843,24,12,12,97,48,49,10,9,3,2,0.7916666666666666,0.7916666666666667,0.8333333333333334,0.75,0.7692307692307693,0.8333333333333334,0.8,0.861111111111111,0.5853694070049635,3.0,0.7,24,12,12,0.5,128.57129166666667,29.750063230446756,76.969,189.008,112.03900000000002,138.20775,118.93483333333332,19.27291666666669
N4G4,PPK-SVM,r3f1,2,0,2,,,,10.0,0.7291666666666666,25,12,13,96,48,48,12,9,3,1,0.84,0.8365384615384616,0.9230769230769232,0.75,0.8,0.9230769230769232,0.8571428571428571,0.9102564102564104,0.6864064729836441,7.0,0.4,25,13,12,0.52,148.91500000000002,53.16893227487271,62.367,304.922,242.55500000000004,160.75407692307692,136.08933333333331,24.66474358974361
N4G4,PPK-SVM,r3f2,2,1,2,,,,100.0,0.7310049019607843,24,12,12,97,48,49,10,8,4,2,0.75,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8124999999999999,0.50709255283711,2.0,0.25,24,12,12,0.5,138.69958333333332,55.48505024184965,81.852,337.906,256.054,155.9655,121.43366666666668,34.53183333333331
N4G4,PPK-SVM,r3f3,2,2,2,,,,100.0,0.8051470588235294,24,12,12,97,48,49,6,10,2,6,0.6666666666666666,0.6666666666666667,0.5,0.8333333333333334,0.75,0.5,0.6,0.7361111111111112,0.3535533905932738,15.0,0.25,24,12,12,0.5,136.72629166666667,36.05145767598595,84.93,236.508,151.578,144.09966666666668,129.3529166666667,14.746749999999992
N4G4,PPK-SVM,r3f4,2,3,2,,,,1.0,0.792279411764706,24,12,12,97,48,49,12,5,7,0,0.7083333333333334,0.7083333333333334,1.0,0.4166666666666667,0.631578947368421,1.0,0.7741935483870968,0.8055555555555556,0.5129891760425771,3.0,0.55,24,12,12,0.5,140.98575,44.12828991873778,77.297,262.266,184.96900000000002,162.97600000000003,118.99549999999999,43.980500000000035
N4G4,PPK-SVM,r3f5,2,4,2,,,,100.0,0.7634803921568628,24,12,12,97,48,49,8,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.3333333333333333,2.0,0.7,24,12,12,0.5,133.67154166666668,53.411099081825895,72.547,276.0,203.453,148.66083333333333,118.68225,29.978583333333333
N4G4,PPK-SVM,r4f1,3,0,3,,,,10.0,0.7916666666666666,25,12,13,96,48,48,11,6,6,2,0.68,0.6730769230769231,0.8461538461538461,0.5,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.7532051282051282,0.3707336495572356,15.0,0.55,25,13,12,0.52,149.061,58.00218394523319,76.969,304.922,227.95300000000003,164.20976923076927,132.6498333333333,31.559935897435963
N4G4,PPK-SVM,r4f2,3,1,3,,,,10.0,0.7622549019607843,24,12,12,97,48,49,7,9,3,5,0.6666666666666666,0.6666666666666667,0.5833333333333334,0.75,0.7,0.5833333333333334,0.6363636363636364,0.7152777777777777,0.3380617018914066,3.0,0.1,24,12,12,0.5,135.3835,42.05152569635619,72.547,267.117,194.57000000000002,142.1256666666667,128.64133333333334,13.484333333333353
N4G4,PPK-SVM,r4f3,3,2,3,,,,1.0,0.7401960784313726,24,12,12,97,48,49,8,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8194444444444444,0.3333333333333333,2.0,0.55,24,12,12,0.5,145.55833333333334,60.74179649149747,76.742,337.906,261.164,166.7065,124.41016666666667,42.29633333333334
N4G4,PPK-SVM,r4f4,3,3,3,,,,1.0,0.7322303921568628,24,12,12,97,48,49,10,6,6,2,0.6666666666666666,0.6666666666666667,0.8333333333333334,0.5,0.625,0.8333333333333334,0.7142857142857143,0.6458333333333333,0.3535533905932738,1.0,0.25,24,12,12,0.5,134.65983333333335,41.52112954363971,62.367,219.375,157.008,153.57741666666666,115.74225,37.835166666666666
N4G4,PPK-SVM,r4f5,3,4,3,,,,1.0,0.7622549019607843,24,12,12,97,48,49,10,8,4,2,0.75,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.7569444444444444,0.50709255283711,5.0,0.7,24,12,12,0.5,134.32941666666667,37.0254124104873,77.297,228.258,150.961,145.54874999999998,123.11008333333332,22.438666666666663
N4G4,PPK-SVM,r5f1,4,0,4,,,,100.0,0.7083333333333334,25,12,13,96,48,48,9,9,3,4,0.72,0.7211538461538461,0.6923076923076923,0.75,0.75,0.6923076923076923,0.72,0.8076923076923077,0.4423076923076923,2.0,0.25,25,13,12,0.52,145.00536,46.08891100170771,62.367,262.266,199.89900000000003,159.34561538461537,129.47008333333335,29.875532051282022
N4G4,PPK-SVM,r5f2,4,1,4,,,,1.0,0.6887254901960785,24,12,12,97,48,49,10,11,1,2,0.875,0.875,0.8333333333333334,0.9166666666666666,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.9444444444444444,0.7526178090063816,1.0,0.1,24,12,12,0.5,138.82679166666665,51.680408990994344,81.852,337.906,256.054,149.49091666666666,128.16266666666667,21.328249999999997
