config_tag,classifier,permutation_index,balanced_accuracy
N4G4,KNN,573,0.48987179487179494
N4G4,KNN,574,0.46410256410256406
N4G4,KNN,575,0.5762820512820512
N4G4,KNN,576,0.5370512820512822
N4G4,KNN,577,0.4862820512820513
N4G4,KNN,578,0.4703846153846154
N4G4,KNN,579,0.4696153846153846
N4G4,KNN,580,0.5151282051282051
N4G4,KNN,581,0.4305128205128205
N4G4,KNN,582,0.48179487179487185
N4G4,KNN,583,0.5633333333333334
N4G4,KNN,584,0.5926923076923076
N4G4,KNN,585,0.5051282051282052
N4G4,KNN,586,0.44730769230769224
N4G4,KNN,587,0.5284615384615384
N4G4,KNN,588,0.4850000000000001
N4G4,KNN,589,0.44243589743589745
N4G4,KNN,590,0.5478205128205128
N4G4,KNN,591,0.5428205128205128
N4G4,KNN,592,0.5565384615384614
N4G4,KNN,593,0.5935897435897436
N4G4,KNN,594,0.5148717948717949
N4G4,KNN,595,0.4496153846153847
N4G4,KNN,596,0.446923076923077
N4G4,KNN,597,0.4867948717948718
N4G4,KNN,598,0.4211538461538462
N4G4,KNN,599,0.4925641025641025
N4G4,KNN,600,0.5126923076923078
N4G4,KNN,601,0.47115384615384615
N4G4,KNN,602,0.5147435897435898
N4G4,KNN,603,0.43474358974358973
N4G4,KNN,604,0.5546153846153846
N4G4,KNN,605,0.5460256410256411
N4G4,KNN,606,0.4258974358974359
N4G4,KNN,607,0.5034615384615385
N4G4,KNN,608,0.5264102564102564
N4G4,KNN,609,0.4820512820512821
N4G4,KNN,610,0.5106410256410256
N4G4,KNN,611,0.4793589743589743
N4G4,KNN,612,0.5043589743589744
N4G4,KNN,613,0.4973076923076923
N4G4,KNN,614,0.5046153846153846
N4G4,KNN,615,0.5644871794871795
N4G4,KNN,616,0.5087179487179487
N4G4,KNN,617,0.5524358974358975
N4G4,KNN,618,0.5205128205128204
N4G4,KNN,619,0.4397435897435898
N4G4,KNN,620,0.5248717948717949
N4G4,KNN,621,0.3793589743589743
N4G4,KNN,622,0.5096153846153847
N4G4,KNN,623,0.5228205128205129
N4G4,KNN,624,0.513974358974359
N4G4,KNN,625,0.518846153846154
N4G4,KNN,626,0.5302564102564102
N4G4,KNN,627,0.4517948717948718
N4G4,KNN,628,0.5556410256410257
N4G4,KNN,629,0.5041025641025642
N4G4,KNN,630,0.4797435897435897
N4G4,KNN,631,0.5935897435897437
N4G4,KNN,632,0.5491025641025642
N4G4,KNN,633,0.516025641025641
N4G4,KNN,634,0.4447435897435898
N4G4,KNN,635,0.46
N4G4,KNN,636,0.5184615384615384
N4G4,KNN,637,0.4798717948717948
N4G4,KNN,638,0.5180769230769231
N4G4,KNN,639,0.48679487179487174
N4G4,KNN,640,0.5774358974358974
N4G4,KNN,641,0.5037179487179487
N4G4,KNN,642,0.5138461538461538
N4G4,KNN,643,0.5314102564102564
N4G4,KNN,644,0.4461538461538462
N4G4,KNN,645,0.4971794871794872
N4G4,KNN,646,0.49384615384615393
N4G4,KNN,647,0.5452564102564103
N4G4,KNN,648,0.5516666666666667
N4G4,KNN,649,0.4221794871794872
N4G4,KNN,650,0.5078205128205128
N4G4,KNN,651,0.4603846153846154
N4G4,KNN,652,0.4162820512820513
N4G4,KNN,653,0.5715384615384616
N4G4,KNN,654,0.5866666666666667
N4G4,KNN,655,0.4838461538461538
N4G4,KNN,656,0.45807692307692305
N4G4,KNN,657,0.5320512820512822
N4G4,KNN,658,0.4847435897435898
N4G4,KNN,659,0.571923076923077
N4G4,KNN,660,0.632948717948718
N4G4,KNN,661,0.47012820512820513
N4G4,KNN,662,0.5002564102564102
N4G4,KNN,663,0.4460256410256411
N4G4,KNN,664,0.5157692307692309
N4G4,KNN,665,0.4752564102564103
N4G4,KNN,666,0.43846153846153846
N4G4,KNN,667,0.4347435897435898
N4G4,KNN,668,0.5344871794871795
N4G4,KNN,669,0.44128205128205134
N4G4,KNN,670,0.49641025641025643
N4G4,KNN,671,0.5692307692307692
N4G4,KNN,672,0.4585897435897436
N4G4,KNN,673,0.47692307692307695
N4G4,KNN,674,0.5271794871794871
N4G4,KNN,675,0.4784615384615385
N4G4,KNN,676,0.544102564102564
N4G4,KNN,677,0.5192307692307692
N4G4,KNN,678,0.49499999999999994
N4G4,KNN,679,0.47615384615384615
N4G4,KNN,680,0.5291025641025642
N4G4,KNN,681,0.4543589743589744
N4G4,KNN,682,0.5362820512820513
N4G4,KNN,683,0.4733333333333333
N4G4,KNN,684,0.47717948717948716
N4G4,KNN,685,0.47282051282051285
N4G4,KNN,686,0.5057692307692307
N4G4,KNN,687,0.5651282051282052
N4G4,KNN,688,0.49653846153846154
N4G4,KNN,689,0.562948717948718
N4G4,KNN,690,0.4615384615384615
N4G4,KNN,691,0.5532051282051281
N4G4,KNN,692,0.5042307692307691
N4G4,KNN,693,0.5006410256410256
N4G4,KNN,694,0.5319230769230769
N4G4,KNN,695,0.5555128205128206
N4G4,KNN,696,0.5080769230769231
